-0.43404673284027107,-0.4062393319738287,6161.953430891037
0.0,0.0,2771.8636116981506
0.0,0.0,254.485821723938
0.0,0.0,3758.496305704117
0.0,0.0,14544.414360523224
0.0,0.0,89.42906188964844
0.0,0.0,1090.2009737491608
0.0,0.0,7560.362111568451
0.0,0.0,30046.51698732376
0.0,0.0,74.87748885154724
0.0,0.0,27425.175456523895
0.0,0.0,212.14895915985107
0.0,0.0,32967.11166357994
0.0,0.0,23209.00568342209
0.0,0.0,2907.542786836624
0.0,0.0,10535.566365003586
0.0,0.0,19131.646441698074
0.0,0.0,1146.0222940444946
0.0,0.0,3439.6092970371246
0.0,0.0,2000.8971843719482
0.0,0.0,139.91184663772583
0.0,0.0,1648.3968875408173
0.0,0.0,1118.803873538971
0.0,0.0,121.61964845657349
3.6133407264842567,0.8168053229495175,5744.2327790260315
0.0,0.0,526.8027472496033
0.0,0.0,165618.48778057098
0.0,0.0,764.5293204784393
-0.09722986384603652,1.285478001839584,8379.94952750206
0.0,0.0,27.127151489257812
0.0,0.0,350.38400626182556
0.0,0.0,3485.3976559638977
0.0,0.0,57.67177605628967
0.0,0.0,1942.957645893097
0.0,0.0,1350.8699357509613
0.0,0.0,20079.097267389297
0.0,0.0,18334.641393184662
0.0,0.0,823.281898021698
0.0,0.0,182.93869614601135
0.0,0.0,72196.52322983742
2.675628151046549,0.49956480337256776,670.5416357517242
0.0,0.0,2054.6970331668854
0.0,0.0,8688.25305557251
0.0,0.0,2546.115896463394
-0.996044399563643,-0.8737184416840824,622.9592609405518
0.0,0.0,713.7991662025452
0.0,0.0,1833.2978744506836
0.0,0.0,3936.5075402259827
0.0,0.0,39802.21323156357
0.0,0.0,61.64576053619385
0.0,0.0,2431.815500020981
0.0,0.0,63714.41441512108
0.0,0.0,38.34533762931824
0.0,0.0,41364.334767103195
0.0,0.0,50.40676021575928
0.0,0.0,269.28275322914124
0.0,0.0,3042.6527268886566
0.0,0.0,185.95798301696777
0.0,0.0,3198.789294719696
0.0,0.0,66247.60991430283
0.0,0.0,42.46776485443115
0.0,0.0,10434.366112470627
0.0,0.0,4446.40003490448
0.0,0.0,90.19065928459167
0.0,0.0,1855.2082319259644
0.0,0.0,401.9057183265686
0.0,0.0,78.15805768966675
0.0,0.0,3125.040130138397
0.0,0.0,1550.4792115688324
0.0,0.0,1761.6079099178314
0.0,0.0,1775.3718025684357
0.0,0.0,139667.1257417202
0.0,0.0,23402.665942907333
0.0,0.0,5394.887041568756
-0.9866911568824351,-0.05383759144425896,19840.98457288742
0.0,0.0,8450.354391336441
0.0,0.0,51.89142107963562
0.0,0.0,315.83189868927
0.42168697895282287,0.25420581956142513,895.3705770969391
0.0,0.0,1010.0908241271973
0.0,0.0,15827.728369951248
0.0,0.0,33919.39235782623
0.0,0.0,8105.409185171127
0.0,0.0,555.0561649799347
0.0,0.0,64.32819533348083
0.0,0.0,74.12089800834656
0.0,0.0,6581.024111032486
0.0,0.0,290.35527420043945
0.0,0.0,799.5245430469513
0.0,0.0,150.4616174697876
0.0,0.0,327.2511079311371
0.0,0.0,109.36364841461182
0.0,0.0,89.72782254219055
0.0,0.0,15460.787478685379
0.0,0.0,871.8391485214233
0.0,0.0,51879.94225859642
0.0,0.0,2931.278042793274
0.0,0.0,2181.1210758686066
0.9740786465540126,0.08117032808070106,3300.098324537277
-0.5434005701867034,-0.09327959790040981,18688.130583524704
