-0.024722211348895205,0.0006205653919870695,2.0832653045654297
1.758758822932427,0.1965529307911993,2.034825563430786
0.0,0.0,0.604809045791626
0.0,0.0,4.188414812088013
0.0,0.0,3.5255980491638184
0.0,0.0,1.759012222290039
0.0,0.0,2.14896821975708
0.9847050087649383,0.2711272415509644,3.643179416656494
0.0,0.0,1.9231438636779785
0.6377015836917349,-0.026633455629804084,2.400221586227417
-0.30604589234504204,-0.4775729149155747,4.72866153717041
-0.9610664932011223,-0.9423952166961761,3.113133668899536
-0.370679482083715,-0.334439525810829,0.6851465702056885
8.572812140258442,0.09162022996663403,1.1198468208312988
-0.6908040604478718,-0.5361605130524573,0.9779536724090576
0.11546415863464049,0.008702957251956005,8.413527250289917
0.0,0.0,1.3348166942596436
4.033800042795706,0.33143147531219624,0.9565916061401367
0.210442428727495,1.2591700721756223,1.1612794399261475
-0.9989575722611516,-0.9553026420701916,1.4402177333831787
-0.999732904208978,-0.9862385867429698,2.3250339031219482
-0.1613660249577142,-0.00044796549627948147,3.203399181365967
5.917405546105058,2.113465105854168,1.2831590175628662
-0.9346073784481987,-0.7946671555031283,1.9850804805755615
